ASVID,Domain,Supergroup,Division,Phylum,Subphylum,Superclass,Class,Infraclass,Superorder,Order,Family,Genus,Species
f83dde28c501ba8d75f317007a86d7a5,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
5a5bda844f6a6d6c05a55a19cc5e9d38,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Pelagophyceae,Pelagophyceae,Pelagophyceae,Pelagomonadales,Pelagomonadales_clade_B,Pelagomonadales_clade_B1,Pelagomonadales_clade_B1_sp.
a1451116f9f7102792d8505467a8c1ad,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
4d6c118910206a89191ce805180fe971,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.
966a5d8bf9aa4614e4859c01c326ab04,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium_veneficum
ba7844ae139d0ea0c944d344a4bb9384,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
05faf03054a4f7e1d146f83657d437bc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-7,Dino-Group-I-Clade-7_X,Dino-Group-I-Clade-7_X_sp.
71919a344e852fadc42c7a5dd78fd27c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
50625064c1a68f56cec441faac60b3e1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
fb99900f8529cad2015e965c715f4e66,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
6f59654265d010a50cf5228676ef535e,Eukaryota,Opisthokonta,Animalia,Cnidaria,Hydrozoa,Trachylinae,,,,,,,
7c8bf320465da0eaa792650d1da0ef1a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
9a28085193222f70642145275dde6631,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
7b2e0c6384bd8bb8cc5d536867344435,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Sagenista_X,MAST-4,MAST-4E,MAST-4E_sp.
c5363a5641cc635d03bd615ea2662839,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
f594c2e6bb0149f0f1fdfefb2d07858e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
3ac8a01eb0de5b74c92fe7555574cb35,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
1ba199062e922fc1fd4159f7b77bc2fa,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.
128f2cddf586d8451ac23eb051af0476,Eukaryota,Opisthokonta,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Paracalanidae,Calocalanus,Calocalanus_styliremis
98bbbb18f44346a9af0315e5a5e969a6,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,MOCH-2,MOCH-2,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,MOCH-2_XXX_sp.
8bc01837a6e50827cd3dea610e4833c2,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
964df8e1399e7100184819adea9a463c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
c86d596d4d6a99ba828b047bf3e2c4b3,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae_X,Dictyochales,Dictyocha,Dictyocha_speculum
669c630e960e9ff3d089713a2546e06e,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.
f96a7840af1bd8b76e3ca6853909170d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,Dino-Group-II-Clade-22_X_sp.
a81af5368c1e0fe3a311386fda8ce20d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
7b4d5aa377e69cb128aa3616d3a5be59,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Raphidophyceae,Raphidophyceae,Raphidophyceae,Raphidophyceae_X,Raphidophyceae_XX,Haramonas,
f02f0b919dedbadbe55665c3908224d1,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae_Clade_D,Prymnesiophyceae_Clade_D_X,Prymnesiophyceae_Clade_D_XX,Prymnesiophyceae_Clade_D_XX_sp.
a1fe4d26985b4fd62b7bef1949d111f4,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyta_X,Cryptophyta_X,Cryptophyceae,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Plagioselmis,Plagioselmis_prolonga
c7f15a81e63b3ab5c0db8dc4ac09ff42,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
fb26a0773e1dc99eb520186b6ee00c91,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,,,
1f61b384ea0261ceb88a31ab35a8c847,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Suessiales,Suessiaceae,Biecheleria,
6033f3ac55e8c6ab1e8b70e6b2bf1eb8,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
8d0ce8d01fce80d60bf71c8321d1bc2d,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Mediophyceae,Mediophyceae,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
d8cf4164061b066d9bd9ef1eeecdd9ee,Eukaryota,Opisthokonta,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,
ecfd79a724f6204a86861923d54ef2cf,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
5557bf69af0e22a498a98de3d747b2b1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
17f2af7557ba98528952b3a33264d764,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.
0671ac28b16f77c139f0693656667abc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,
54032a4dfdc08d69ed768ee5679c59cc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
459ed271a025599c395e2485642a9ea6,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.
2050c405da8b91a37e6d935f96430631,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-B,RAD-B,RAD-B,RAD-B_X,RAD-B_X_Group-IVb,RAD-B_X_Group-IVb_X,RAD-B_X_Group-IVb_X_sp.
5c10cfaf9328300b14c3475d605dec99,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
5d2031f6f265082b44d35b93a2853196,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.
01bfcc437afabc6596a21b7b371d6ca4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
f1331b0e47bf9b77a19df26f87f06b53,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,
59ce740fd1a1f80600ec872c28f51c80,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
beb744e92c02bb22cecbf446883e06b1,Eukaryota,Opisthokonta,Animalia,Cnidaria,Hydrozoa,Hydroidolina,Siphonophorae,Physonectae,,,,,
7cec588b313e462730969339ce4e4e53,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,Karenia,
7479c4378ae7e84010e92ff0663ba6e5,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
c8801ce401b29f70da90d5e9badb5cd6,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.
ab4827e461698297d88e7bda9a40d4be,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.
09bf1199827590e51fa9a8b007c4dc79,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,Dino-Group-I_XX_sp.
09cdc81dffbcce1546feeb7dc09c082b,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_3,Acantharea_3a,Acantharea_3a_X,Acantharea_3a_X_sp.
37abdb5104ef5cce6e58650e7ea2028f,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Radiolaria_X,Radiolaria_X,Radiolaria_X,Radiolaria_XX,Radiolaria_XXX,Radiolaria_XXXX,Radiolaria_XXXX_sp.
34f72e369ea78817248d901540acbf3a,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Haptolina,
11214e95aef0e0480e579754f3d48e5c,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.
c3a2fa3a527d59488d07369f43956178,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
3b6f139a292f186369367e0a56cddb8e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
98ce0206d8e3a0519761e3e6f58a33c7,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
34032a7ce51e48f3697e5a226ccc126b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
64087390dd0b9c1455f7ec54a53019cd,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
426887bf459f98184b14f0f0d8850186,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
f078515e0bbb53173858a0d5a1f242e1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.
b878eed2b4c5c86917536f105d031ea9,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Spumellaria,Hexalonchidae,Stigmostylus,Stigmostylus_ferrusi
c33d5684fa6a0774f0cfc593d1a878cd,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
200c468ae18094f3be008a2f03eaff0d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
c234491376c6ec069fb5d028a72eb4b6,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
b17067b400f8bde2f2a8d1c454e0d1c9,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
ca9027642e70766078137beede2b1a7a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
113650cecbb6500d4da953c5b16ae97a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,,,
beaa03bf44b25725d56f67d7100ed069,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
5c7e0fe5d4df983c6431134a82237956,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Tontoniidae,,
0038478be7fb4f097ce93a5e9341af2a,Eukaryota,Opisthokonta,Animalia,Cnidaria,Hydrozoa,Trachylinae,Trachymedusae,Rhopalonematidae,Aglaura,Aglaura_hemistoma,,,
babdd7d4cce3b7b410d922b222bc62ef,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
a45762309b522a7ee9b6438acb5f85a9,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,,,,
3ad847cc75130c68cf2761f6467469bc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
8f0b4139d66473a1e7617ff08dd7f65b,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3_X,Haptophyta_Clade_HAP3_XX,Haptophyta_Clade_HAP3_XXX,Haptophyta_Clade_HAP3_XXX_sp.
80d6fd9f83bce6f08fd4000e0e7596df,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
c29aba5cb0f240638400c62cf676717f,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Gyrista_X,Gyrista_X,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.
56411556b414ce9bde350057388ca5cc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
62f2e663ec4b61a9118398801c845539,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-B,RAD-B,RAD-B,RAD-B_X,RAD-B_X_Group-II,RAD-B_X_Group-II_X,RAD-B_X_Group-II_X_sp.
8a789f75b3ed743ed4376c993e9d3045,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-A,RAD-A,RAD-A,RAD-A_X,RAD-A_Xb,RAD-A_Xb_X,RAD-A_Xb_X_sp.
a1b6a641eceaa19db3a8f25121180e71,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-24,Dino-Group-II-Clade-24_X,Dino-Group-II-Clade-24_X_sp.
0190d85cfa345512f54efc78f8b95120,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
c27beaeb619ba3a72f9eff1c3f354186,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
5dac001be4f909f48ab49cac084c241d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.
eb5baab55402933a55bc5ea7a7af4eb5,Eukaryota,Cryptista,Kathablepharidacea,Kathablepharida,Kathablepharida,Kathablepharida,Kathablepharidea,Kathablepharidea,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharidida_XX,Kathablepharidida_XX_sp.
f237a1f1dd7390714c92c4404f74d799,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
b9fc8635b7284a75db5824a2b6569953,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
c73498386fe959c9607be9f6b1130d0e,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_cordata
4fd9e532b34b278047b4a588cc98708a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
6187c95ecd00ae1c5545cb8665256f34,Eukaryota,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea,Choanoflagellatea,Acanthoecida,Acanthoecida,Acanthoecida,Acanthoecidae_Group_G,Calliacantha,Calliacantha_natans,
833c3f5fcf6cf5f9efb1dec9cd13505d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
4ff66f8696a79c4dca4499d9957449ec,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_X,Telonemia_X,Telonemia_XX,Telonemia_XX,Telonemia_XX,Telonemia_XXX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.
f20f9d9066eeac64a88866daca814240,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Chloropicophyceae,Chloropicophyceae,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula_pacifica
fee336a5687b2c3cde439cb446312b43,Eukaryota,Archaeplastida,Picozoa,Picozoa_X,Picozoa_X,Picozoa_X,Picozoa_XX,Picozoa_XX,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXXX,Picozoa_XXXXX_sp.
06b229d8a47a3f98d7becfe2719e72a4,Eukaryota,Archaeplastida,Picozoa,Picozoa_X,Picozoa_X,Picozoa_X,Picozoa_XX,Picozoa_XX,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXXX,Picozoa_XXXXX_sp.
0bb8737930225f4a8cb3cb09ba4611e6,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.
aa2026935901cd3910a3f842097f066a,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
7f30fbe32b4c4de72e2b93211e9b3e61,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
a09513184a129cc3bb3395a54d2df9ea,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.
e83fa06fe7a9b83c11922ee64672d2b0,Eukaryota,Opisthokonta,Animalia,Cnidaria,Hydrozoa,Hydroidolina,Siphonophorae,,,,,,
9ddce3e7a0d38ffd2f5bacbcfe906fbf,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_fusus
31997840b5548c8bc54db1943afd36f4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
