OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
42185dbfd5d1d856290d248b0f81f1cf,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,uncultured_Oceanospirillales
25bfcdcc38b54767b291c62d12dc69a4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
77e86493d6dc02086adf7ac5c2b3e8da,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
f576cd04be0a0b03a6a8770ec8c3bc8c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,uncultured_organism
d3554448dfeaad392513dee39d99ef15,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,uncultured_bacterium
a940d94d45a4fc023286a13dff7de50d,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,uncultured_Oceanospirillales
4f63e0b7dbce5cd4de7b8f90844e5ac6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,uncultured_marine
b21fbfa9241c850f006f3d69970fac14,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
074bd72969090abe36b74b5fa3927ea1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
51b7bdf95f084982e0f034b5542986bd,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,uncultured_marine
2dbeb9e3b59e5bfd1c008959d535fd97,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
234e32785256a6771ae89b58316938a1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,
3076ee9a9e33462a82e7f179b5e43da1,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
1a17ad23f1338cea01a867faf5b25e4e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
74884850b412e1ca1d6a919caf56cdbc,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,SAR202_cluster
f3867ccb9f5b0fc240dc553918bc18fd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,
35267eadb52007f3dad186d6afc5176f,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,Marine_Group_III,uncultured_marine
c84f3e78daa55b3c265a0ab88890fafe,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,uncultured_crenarchaeote
59c06bf8a693a513ff45459b4725d361,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,uncultured_bacterium
a3f36d584d96758f94587f35233e14f1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_bacterium
f5e7fece650fe65edea83fb039fd7a72,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Marinimicrobia
f55c23829dd473266b37e75a767cb2a3,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
45ab760de1e89a491f62fe0109a3d969,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
373ef935ad98e210db47916405fdf439,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
94d8c29cdf6bd6312943059558bbba3e,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),hydrothermal_vent
f55dbcf5bdbfb6e70b63355aab1d02b7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
1096e3ae7f125e278a2545e1229f1187,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
1914aa84fc7f965e509b4302ae002c3e,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
45d91a7aa7154c5b0300954083a51c68,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
fbc646bcac041b3c6290b9d7f479d272,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
ab6ef0ede4840e3082e9bc2fcf94d4c6,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,SAR202_cluster
2eef5ca1f6ff9684aa8c67c16398ca67,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
0e7959588285f026aedf33526286a64f,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,
a71901a538b45ed2b3a17498160963a4,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
b687f78006c3bc2fcba9e35760141edd,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,marine_metagenome
e4869f5c193aaa4d6afe7ccbb702569f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
4a4ba4f8a476854fafbeb0632400a73f,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
fc4e9a5ab84b69c80ed24fe76c189a0d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
7304d71940d153eb733b902c1de23321,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
213cbab773f9646f8c5d1786f1addb22,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,
72d723537571ea28bb265318e849839c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
2b1e8fa89a906e28cc1e5a73ea3a9249,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
67a4997f3abbc84fb1c309673341abff,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
30c62881cd40d2206a1dac22095421ba,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,unidentified_archaeon
70783c10f8c8c8f36acbd82180536644,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
ec38afc0cd2325d6f0cbd9d61bffd0f9,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,uncultured_marine
26e16df308bc3de987d3740e8f48b54d,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Marinimicrobia
dfa68dfb9fd7d8c2599ddc1cf57289b5,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,Marine_Group_III,
fa72bc868ca38ddcd1c7c48440255954,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Alteromonas_macleodii
8f8ed80c62d1c2fe83836130fb3aab79,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,uncultured_marine
02215af727c23ed49720159526ff2077,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
78108768d4b5d93061284280e2dae3eb,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,seawater_metagenome
dbebe0a0d68fb57ee66ed74162c32b97,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
bd1bf8fe1e8a38f009e2fd61c55776d6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,uncultured_Bacteroidetes/Chlorobi
618bbb9bed84dfe4a2bf5c136cd3adad,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured_Acidimicrobiales
24e11dc0200d869c4f3cc1f206be8fe3,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),hydrothermal_vent
9594a3b455354c5f0e599e69ff1c8072,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
3508de550f7422e89b4d6528e82f15f0,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
52c827401a62ab4339272aa84b9eb2a6,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
0b95feee5c93b0e3ad04838407a82f2f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,
7cf15cda94173dcd69d762b0efcbb03e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
50fa2c8c6e50c26c1495bb845aa81d46,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,
52941d0608e7deac737a1153fc1a5698,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
0aa6a21e58b3382697a5b22a2ec69352,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
f23505a5c004add64a3a0f99510dd3a5,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,uncultured_proteobacterium
7c27b8d058831e12255075a55e16a9c4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
2a28739b3218cdd4c006bd5c39ceb124,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,hydrothermal_vent
f6eba86dd97e400591bb0b48a9d81a49,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
61f599727f0b49c2ab101ef2ab6a0cbe,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
504eedab3ebee16571398ddeefaa7fb3,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,
d20a697d789ecec263fad520a434909e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,uncultured_Pelagibacterales
b4456f2cc4bd5c33cfe0652d21ad652c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
6b7a2d97a84ef1f0a6bc5e9d536bcf78,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
f213ec50ee3f0c0c4a7b47b321d081a9,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,
c91dff725accfe191b511b6848ed0367,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
0d7e7aa696e485b5e7fcef465dda8a6f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
d5c7ef3f21279707b9836dfe508d0c50,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,OM75_clade,
3a9f9a1e6dafe23590d76286b0d1d806,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,unidentified_archaeon
5d7e264c531b5be18835cca7cf212a3f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
6d7ff7174dd9452ae154925540e10648,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
2068098ed7b9d97b644e14e220b74382,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
196e0b89de042f59673604b7f94cbf16,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
71fc9dbe3c0c51a003ee0844677beb3e,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
c97f10a690250a61625015ae15d8301a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,uncultured_proteobacterium
27319bb8dcf7190cdcc2136771fc6165,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
5a1341a7514e0c1dffd1d68a17c12a6e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,hydrothermal_vent
1dd52b6dd903d4beff1c2fe7092d1dde,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Deferribacteres
5f65d87ad5d03ee9410c2cde5f4e47f5,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,
7990e730f974271ebfd7e3a8a0cfc948,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
c0ca03dc086be75ae20cab5580d0c377,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
0a0a098662c0412856cbfe1e1b7d0fbc,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,hydrothermal_vent
0ec8bf1693336e939350077ef4dd89e6,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),hydrothermal_vent
657fb330f18734897fb9c62470533636,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,
c0bcefe77f6dc874bf1c009a28d970e8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
41bb5af62a421c7786d7de6e5682844a,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
b43028c70c0f374f5c18bb2e6d3c7287,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,uncultured_bacterium
517e57821fff49cbf0fe3fde07416754,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
a107dcd2b64ade56e5bc6f1fedda8929,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
de2d3e282b417d9d1c3b49ce2b7b2a07,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
bc221aaef720275cee6663bb87986efe,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
831af1eb0a10f52ff3f09a17e6de48c2,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
7766aeb969d5b50198bfa2996e234e9f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
22138f8cf1abbef79032f32d6ecbaa95,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Alteromonas_macleodii
2d2e037533a1bf7a73cfba09a699274d,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteriaceae
058f97b2211f8cdf172bf571bf8813bd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
b697c7c2e2f2458608da3b35b6bdcce5,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
9adcffca436947acdcb3c186b0dee0bb,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,hydrothermal_vent
e190c99f1c656a180cc0b857b0a4620d,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,
54aa45dfde017a80c98670684cb5ea9d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
8fad89682139e973146d1c961d8011c3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
31b86281a3eabcdd9bd4068f41475a48,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,Dadabacteriales,uncultured_marine
c03234e6e2d8ab7515ca26b31ef7e475,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,
fbb5805b135e00a109456612f9a9313d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Planktomarina,uncultured_Roseobacter
947eca43db88bfe1e67c4fb06e4d15a4,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,uncultured_delta
512342e21fcf6c2be69bb4eb1dcbd5b8,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_thaumarchaeote
21e71daedc87c2eca2b3f90243e67f15,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,
838f78031e2e2b018333f732a13b41fb,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,AT-s2-59,AT-s2-59,uncultured_organism
e122c7020bbaeb9d7c3d37830e923f48,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
923c73de73c8682493bc759984a0bc6d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
0144252f311996485abcc13abf919783,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,uncultured_organism
46365653fddb0b6c2993c64d68e37435,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
7f15f58dc213a9cf8293ed698b70f9bb,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
436e8114fce3c50753c6d15d9c57aa20,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,seawater_metagenome
bb747f1c68faf1d195ff8dc6d9d66698,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
b526b6fdb22a1adfe03f0f3f2c65f76c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
7966250a4406d7a7021272dab56dbe37,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
4029b5f27cccdd1ecb1154e44f93df7b,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_thaumarchaeote
d99ea2afa59b049f463d9626672f889a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Formosa,uncultured_marine
2f5772c825107ec8de6b2b48dadaa40e,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_thaumarchaeote
b3141fb0ed7e098d1cb56a672746ae2c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A_clade,KI89A_clade,uncultured_bacterium
944ec9a5fdab42715abd1537ef709079,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_marine
8d7aec473b7bc6e69ab7cf18c909a3b7,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
9e2369b4377eeea262abc6bbd4518bb6,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,marine_metagenome
f2baf23c7b58f422a891ffffb5029003,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
7f2330bb4ec611eb68be62c60f52b10c,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_thaumarchaeote
5d2d6bb048108282e21c0683fc127b5f,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
7990db6b9bdefc7890e834e16d5b9b42,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
971d976e323ff6d9c5235e2bd0a9b869,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
1ef72a7827ffc8ca8d5c73eaeffce578,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,hydrothermal_vent
7dfdd987e3968af19ad471f1205eb0a1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
08f169a3bfa63fef877667ed794ebc25,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),
666b70735bfb981e7c7fbf01e2ade389,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,Marine_Group_III,
93de809b3b16a108f0f823148d2db1c9,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
72b35b1ab1cbe18b4c216b0daf65cfa0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ae73b77f8bde15b64fcd13a24d70f3bd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,OM60(NOR5)_clade,
3f906c956bfe2947b7244484f733ac7b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,uncultured_marine
0ce711eb250e9001489a87091ab3e1f9,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_thaumarchaeote
733a1801eb5b01f49ee441b6832945b5,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,uncultured,uncultured_bacterium
a9468ca84aef0ef635be6d103dfdcebc,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
0ab282f248a1367710f9396019158d8e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
d77c05191c94a75ae6296bef7d581e89,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,
db89e19ab4c4676fe966f45f5242d638,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
a7867518cead7e9920a8798bf719d171,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
7cc47f0fd1905404ac0c973488f74bbc,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
db1566662cf939f6e173aaa1a654300d,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182_clade,OM182_clade,
32a768722db5220fe02301fa18277533,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,uncultured_organism
d8b8e8ffbcce790110eb1b1612ab6da8,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),
659ed5c028a49ac18495504f2073e0bb,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,uncultured_Cytophagia
5e2dab4ec56e70273830454fb5f11944,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
6093b0503f624020649b2b37ad340eb8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_marine
29e147348364f25451b2729361ae568f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182_clade,OM182_clade,
9415c424ecc21ca1c91bbce279b20829,Bacteria,Planctomycetota,Pla3_lineage,Pla3_lineage,Pla3_lineage,Pla3_lineage,marine_metagenome
